date,Lending,DEX,Bridge,Derivatives,Yield,RWA,Algo-Stables,DeFi
2018-04-22,0.0,19557950.0,0.0,0.0,0.0,0.0,0.0,19557950.0
2018-04-23,0.0,19557950.0,0.0,0.0,0.0,0.0,0.0,19557950.0
2018-04-24,0.0,19557950.0,0.0,0.0,0.0,0.0,0.0,19557950.0
2018-04-25,0.0,19557950.0,0.0,0.0,0.0,0.0,0.0,19557950.0
2018-04-26,0.0,19557950.0,0.0,0.0,0.0,0.0,0.0,19557950.0
2018-04-27,0.0,21963401.0,0.0,0.0,0.0,0.0,0.0,21963401.0
2018-04-28,0.0,21963401.0,0.0,0.0,0.0,0.0,0.0,21963401.0
2018-04-29,0.0,21963401.0,0.0,0.0,0.0,0.0,0.0,21963401.0
2018-04-30,0.0,21963401.0,0.0,0.0,0.0,0.0,0.0,21963401.0
2018-05-01,0.0,21963401.0,0.0,0.0,0.0,0.0,0.0,21963401.0
2018-05-02,0.0,28548111.0,0.0,0.0,0.0,0.0,0.0,28548111.0
2018-05-03,0.0,34750920.0,0.0,0.0,0.0,0.0,0.0,34750920.0
2018-05-04,0.0,34750920.0,0.0,0.0,0.0,0.0,0.0,34750920.0
2018-05-05,0.0,34750920.0,0.0,0.0,0.0,0.0,0.0,34750920.0
2018-05-06,0.0,34750920.0,0.0,0.0,0.0,0.0,0.0,34750920.0
2018-05-07,0.0,28978796.0,0.0,0.0,0.0,0.0,0.0,28978796.0
2018-05-08,0.0,28978796.0,0.0,0.0,0.0,0.0,0.0,28978796.0
2018-05-09,0.0,23451787.0,0.0,0.0,0.0,0.0,0.0,23451787.0
2018-05-10,0.0,23451787.0,0.0,0.0,0.0,0.0,0.0,23451787.0
2018-05-11,0.0,23451787.0,0.0,0.0,0.0,0.0,0.0,23451787.0
2018-05-12,0.0,23451787.0,0.0,0.0,0.0,0.0,0.0,23451787.0
2018-05-13,0.0,23451787.0,0.0,0.0,0.0,0.0,0.0,23451787.0
2018-05-14,0.0,23451787.0,0.0,0.0,0.0,0.0,0.0,23451787.0
2018-05-15,0.0,28666360.0,0.0,0.0,0.0,0.0,0.0,28666360.0
2018-05-16,0.0,28666360.0,0.0,0.0,0.0,0.0,0.0,28666360.0
2018-05-17,0.0,27148807.0,0.0,0.0,0.0,0.0,0.0,27148807.0
2018-05-18,0.0,26249280.0,0.0,0.0,0.0,0.0,0.0,26249280.0
2018-05-19,0.0,26249280.0,0.0,0.0,0.0,0.0,0.0,26249280.0
2018-05-20,0.0,26249280.0,0.0,0.0,0.0,0.0,0.0,26249280.0
2018-05-21,0.0,29816060.0,0.0,0.0,0.0,0.0,0.0,29816060.0
2018-05-22,0.0,29816060.0,0.0,0.0,0.0,0.0,0.0,29816060.0
2018-05-23,0.0,29816060.0,0.0,0.0,0.0,0.0,0.0,29816060.0
2018-05-24,0.0,29816060.0,0.0,0.0,0.0,0.0,0.0,29816060.0
2018-05-25,0.0,29816060.0,0.0,0.0,0.0,0.0,0.0,29816060.0
2018-05-26,0.0,28557912.0,0.0,0.0,0.0,0.0,0.0,28557912.0
2018-05-27,0.0,28557912.0,0.0,0.0,0.0,0.0,0.0,28557912.0
2018-05-28,0.0,28557912.0,0.0,0.0,0.0,0.0,0.0,28557912.0
2018-05-29,0.0,24410362.0,0.0,0.0,0.0,0.0,0.0,24410362.0
2018-05-30,0.0,24410362.0,0.0,0.0,0.0,0.0,0.0,24410362.0
2018-05-31,0.0,24410362.0,0.0,0.0,0.0,0.0,0.0,24410362.0
2018-06-01,0.0,24410362.0,0.0,0.0,0.0,0.0,0.0,24410362.0
2018-06-02,0.0,24410362.0,0.0,0.0,0.0,0.0,0.0,24410362.0
2018-06-03,0.0,31585817.0,0.0,0.0,0.0,0.0,0.0,31585817.0
2018-06-04,0.0,31585817.0,0.0,0.0,0.0,0.0,0.0,31585817.0
2018-06-05,0.0,31585817.0,0.0,0.0,0.0,0.0,0.0,31585817.0
2018-06-06,0.0,31585817.0,0.0,0.0,0.0,0.0,0.0,31585817.0
2018-06-07,0.0,30336780.0,0.0,0.0,0.0,0.0,0.0,30336780.0
2018-06-08,0.0,30336780.0,0.0,0.0,0.0,0.0,0.0,30336780.0
2018-06-09,0.0,30336780.0,0.0,0.0,0.0,0.0,0.0,30336780.0
2018-06-10,0.0,29727428.0,0.0,0.0,0.0,0.0,0.0,29727428.0
2018-06-11,0.0,29727428.0,0.0,0.0,0.0,0.0,0.0,29727428.0
2018-06-12,0.0,29727428.0,0.0,0.0,0.0,0.0,0.0,29727428.0
2018-06-13,0.0,29727428.0,0.0,0.0,0.0,0.0,0.0,29727428.0
2018-06-14,0.0,19859380.0,0.0,0.0,0.0,0.0,0.0,19859380.0
2018-06-15,0.0,19859380.0,0.0,0.0,0.0,0.0,0.0,19859380.0
2018-06-16,0.0,21328144.0,0.0,0.0,0.0,0.0,0.0,21328144.0
2018-06-17,0.0,21328144.0,0.0,0.0,0.0,0.0,0.0,21328144.0
2018-06-18,0.0,21328144.0,0.0,0.0,0.0,0.0,0.0,21328144.0
2018-06-19,0.0,21328144.0,0.0,0.0,0.0,0.0,0.0,21328144.0
2018-06-20,0.0,21328144.0,0.0,0.0,0.0,0.0,0.0,21328144.0
2018-06-21,0.0,23659993.0,0.0,0.0,0.0,0.0,0.0,23659993.0
2018-06-22,0.0,23389180.0,0.0,0.0,0.0,0.0,0.0,23389180.0
2018-06-23,0.0,23389180.0,0.0,0.0,0.0,0.0,0.0,23389180.0
2018-06-24,0.0,23389180.0,0.0,0.0,0.0,0.0,0.0,23389180.0
2018-06-25,0.0,23389180.0,0.0,0.0,0.0,0.0,0.0,23389180.0
2018-06-26,0.0,20837084.0,0.0,0.0,0.0,0.0,0.0,20837084.0
2018-06-27,0.0,20837084.0,0.0,0.0,0.0,0.0,0.0,20837084.0
2018-06-28,0.0,20837084.0,0.0,0.0,0.0,0.0,0.0,20837084.0
2018-06-29,0.0,19432473.0,0.0,0.0,0.0,0.0,0.0,19432473.0
2018-06-30,0.0,19432473.0,0.0,0.0,0.0,0.0,0.0,19432473.0
2018-07-01,0.0,19432473.0,0.0,0.0,0.0,0.0,0.0,19432473.0
2018-07-02,0.0,19432473.0,0.0,0.0,0.0,0.0,0.0,19432473.0
2018-07-03,0.0,19432473.0,0.0,0.0,0.0,0.0,0.0,19432473.0
2018-07-04,0.0,19432473.0,0.0,0.0,0.0,0.0,0.0,19432473.0
2018-07-05,0.0,19432473.0,0.0,0.0,0.0,0.0,0.0,19432473.0
2018-07-06,0.0,19432473.0,0.0,0.0,0.0,0.0,0.0,19432473.0
2018-07-07,0.0,22137918.0,0.0,0.0,0.0,0.0,0.0,22137918.0
2018-07-08,0.0,24690806.0,0.0,0.0,0.0,0.0,0.0,24690806.0
2018-07-09,0.0,22744996.0,0.0,0.0,0.0,0.0,0.0,22744996.0
2018-07-10,0.0,22744996.0,0.0,0.0,0.0,0.0,0.0,22744996.0
2018-07-11,0.0,19239290.0,0.0,0.0,0.0,0.0,0.0,19239290.0
2018-07-12,0.0,19239290.0,0.0,0.0,0.0,0.0,0.0,19239290.0
2018-07-13,0.0,19239290.0,0.0,0.0,0.0,0.0,0.0,19239290.0
2018-07-14,0.0,19239290.0,0.0,0.0,0.0,0.0,0.0,19239290.0
2018-07-15,0.0,19239290.0,0.0,0.0,0.0,0.0,0.0,19239290.0
2018-07-16,0.0,19239290.0,0.0,0.0,0.0,0.0,0.0,19239290.0
2018-07-17,0.0,19560892.0,0.0,0.0,0.0,0.0,0.0,19560892.0
2018-07-18,0.0,19560892.0,0.0,0.0,0.0,0.0,0.0,19560892.0
2018-07-19,0.0,19537167.0,0.0,0.0,0.0,0.0,0.0,19537167.0
2018-07-20,0.0,19795210.0,0.0,0.0,0.0,0.0,0.0,19795210.0
2018-07-21,0.0,19795210.0,0.0,0.0,0.0,0.0,0.0,19795210.0
2018-07-22,0.0,19795210.0,0.0,0.0,0.0,0.0,0.0,19795210.0
2018-07-23,0.0,19795210.0,0.0,0.0,0.0,0.0,0.0,19795210.0
2018-07-24,0.0,20252812.0,0.0,0.0,0.0,0.0,0.0,20252812.0
2018-07-25,0.0,20252812.0,0.0,0.0,0.0,0.0,0.0,20252812.0
2018-07-26,0.0,20252812.0,0.0,0.0,0.0,0.0,0.0,20252812.0
2018-07-27,0.0,19908278.0,0.0,0.0,0.0,0.0,0.0,19908278.0
2018-07-28,0.0,19908278.0,0.0,0.0,0.0,0.0,0.0,19908278.0
2018-07-29,0.0,19908278.0,0.0,0.0,0.0,0.0,0.0,19908278.0
2018-07-30,0.0,19908278.0,0.0,0.0,0.0,0.0,0.0,19908278.0
2018-07-31,0.0,19908278.0,0.0,0.0,0.0,0.0,0.0,19908278.0
2018-08-01,0.0,17473044.0,0.0,0.0,0.0,0.0,0.0,17473044.0
2018-08-02,0.0,17473044.0,0.0,0.0,0.0,0.0,0.0,17473044.0
2018-08-03,0.0,16237951.0,0.0,0.0,0.0,0.0,0.0,16237951.0
2018-08-04,0.0,16237951.0,0.0,0.0,0.0,0.0,0.0,16237951.0
2018-08-05,0.0,15802488.0,0.0,0.0,0.0,0.0,0.0,15802488.0
2018-08-06,0.0,15802488.0,0.0,0.0,0.0,0.0,0.0,15802488.0
2018-08-07,0.0,15802488.0,0.0,0.0,0.0,0.0,0.0,15802488.0
2018-08-08,0.0,15802488.0,0.0,0.0,0.0,0.0,0.0,15802488.0
2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12,0.0,16463491.0,0.0,0.0,0.0,0.0,0.0,16463491.0
2018-08-13,0.0,16463491.0,0.0,0.0,0.0,0.0,0.0,16463491.0
2018-08-14,0.0,16463491.0,0.0,0.0,0.0,0.0,0.0,16463491.0
2018-08-15,0.0,16463491.0,0.0,0.0,0.0,0.0,0.0,16463491.0
2018-08-16,0.0,16463491.0,0.0,0.0,0.0,0.0,0.0,16463491.0
2018-08-17,0.0,16193215.0,0.0,0.0,0.0,0.0,0.0,16193215.0
2018-08-18,0.0,16193215.0,0.0,0.0,0.0,0.0,0.0,16193215.0
2018-08-19,0.0,16193215.0,0.0,0.0,0.0,0.0,0.0,16193215.0
2018-08-20,0.0,16193215.0,0.0,0.0,0.0,0.0,0.0,16193215.0
2018-08-21,0.0,16423195.0,0.0,0.0,0.0,0.0,0.0,16423195.0
2018-08-22,0.0,16632102.0,0.0,0.0,0.0,0.0,0.0,16632102.0
2018-08-23,0.0,16632102.0,0.0,0.0,0.0,0.0,0.0,16632102.0
2018-08-24,0.0,16632102.0,0.0,0.0,0.0,0.0,0.0,16632102.0
2018-08-25,0.0,16632102.0,0.0,0.0,0.0,0.0,0.0,16632102.0
2018-08-26,0.0,16632102.0,0.0,0.0,0.0,0.0,0.0,16632102.0
2018-08-27,0.0,11817463.0,0.0,0.0,0.0,0.0,0.0,11817463.0
2018-08-28,0.0,11817463.0,0.0,0.0,0.0,0.0,0.0,11817463.0
2018-08-29,0.0,11817463.0,0.0,0.0,0.0,0.0,0.0,11817463.0
2018-08-30,0.0,11817463.0,0.0,0.0,0.0,0.0,0.0,11817463.0
2018-08-31,0.0,12662323.0,0.0,0.0,0.0,0.0,0.0,12662323.0
2018-09-01,0.0,12662323.0,0.0,0.0,0.0,0.0,0.0,12662323.0
2018-09-02,0.0,12662323.0,0.0,0.0,0.0,0.0,0.0,12662323.0
2018-09-03,0.0,12662323.0,0.0,0.0,0.0,0.0,0.0,12662323.0
2018-09-04,0.0,12662323.0,0.0,0.0,0.0,0.0,0.0,12662323.0
2018-09-05,0.0,12662323.0,0.0,0.0,0.0,0.0,0.0,12662323.0
2018-09-06,0.0,32739544.0,0.0,0.0,0.0,0.0,0.0,32739544.0
2018-09-07,0.0,32739544.0,0.0,0.0,0.0,0.0,0.0,32739544.0
2018-09-08,0.0,32739544.0,0.0,0.0,0.0,0.0,0.0,32739544.0
2018-09-09,0.0,32739544.0,0.0,0.0,0.0,0.0,0.0,32739544.0
2018-09-10,0.0,30259435.0,0.0,0.0,0.0,0.0,0.0,30259435.0
2018-09-11,0.0,31681334.0,0.0,0.0,0.0,0.0,0.0,31681334.0
2018-09-12,0.0,31047178.0,0.0,0.0,0.0,0.0,0.0,31047178.0
2018-09-13,0.0,31727650.0,0.0,0.0,0.0,0.0,0.0,31727650.0
2018-09-14,0.0,31013864.0,0.0,0.0,0.0,0.0,0.0,31013864.0
2018-09-15,0.0,16676693.0,0.0,0.0,0.0,0.0,0.0,16676693.0
2018-09-16,0.0,16866734.0,0.0,0.0,0.0,0.0,0.0,16866734.0
2018-09-17,0.0,16317165.0,0.0,0.0,0.0,0.0,0.0,16317165.0
2018-09-18,0.0,16734684.0,0.0,0.0,0.0,0.0,0.0,16734684.0
2018-09-19,0.0,16597747.0,0.0,0.0,0.0,0.0,0.0,16597747.0
2018-09-20,0.0,16846091.0,0.0,0.0,0.0,0.0,0.0,16846091.0
2018-09-21,0.0,17009131.0,0.0,0.0,0.0,0.0,0.0,17009131.0
2018-09-22,0.0,17125826.0,0.0,0.0,0.0,0.0,0.0,17125826.0
2018-09-23,0.0,11030118.0,0.0,0.0,0.0,0.0,0.0,11030118.0
2018-09-24,0.0,10909784.0,0.0,0.0,0.0,0.0,0.0,10909784.0
2018-09-25,0.0,10258692.0,0.0,0.0,0.0,0.0,0.0,10258692.0
2018-09-26,0.0,15120457.0,0.0,0.0,0.0,0.0,0.0,15120457.0
2018-09-27,0.0,10848976.0,0.0,0.0,0.0,0.0,0.0,10848976.0
2018-09-28,0.0,12058195.0,0.0,0.0,0.0,0.0,0.0,12058195.0
2018-09-29,0.0,11779053.0,0.0,0.0,0.0,0.0,0.0,11779053.0
2018-09-30,0.0,11923381.0,0.0,0.0,0.0,0.0,0.0,11923381.0
2018-10-01,0.0,12952144.0,0.0,0.0,0.0,0.0,0.0,12952144.0
2018-10-02,0.0,12993040.0,0.0,0.0,0.0,0.0,0.0,12993040.0
2018-10-03,0.0,12941363.0,0.0,0.0,0.0,0.0,0.0,12941363.0
2018-10-04,0.0,11424003.0,0.0,0.0,0.0,0.0,0.0,11424003.0
2018-10-05,0.0,12125856.0,0.0,0.0,0.0,0.0,0.0,12125856.0
2018-10-06,0.0,12541551.0,0.0,0.0,0.0,0.0,0.0,12541551.0
2018-10-07,0.0,12468269.0,0.0,0.0,0.0,0.0,0.0,12468269.0
2018-10-08,0.0,11065129.0,0.0,0.0,0.0,0.0,0.0,11065129.0
2018-10-09,0.0,11092854.0,0.0,0.0,0.0,0.0,0.0,11092854.0
2018-10-10,0.0,10920848.0,0.0,0.0,0.0,0.0,0.0,10920848.0
2018-10-11,0.0,10898951.0,0.0,0.0,0.0,0.0,0.0,10898951.0
2018-10-12,0.0,9053382.0,0.0,0.0,0.0,0.0,0.0,9053382.0
2018-10-13,0.0,9473441.0,0.0,0.0,0.0,0.0,0.0,9473441.0
2018-10-14,0.0,9697495.0,0.0,0.0,0.0,0.0,0.0,9697495.0
2018-10-15,0.0,9734350.0,0.0,0.0,0.0,0.0,0.0,9734350.0
2018-10-16,0.0,10286370.0,0.0,0.0,0.0,0.0,0.0,10286370.0
2018-10-17,0.0,10601441.0,0.0,0.0,0.0,0.0,0.0,10601441.0
2018-10-18,0.0,10735436.0,0.0,0.0,0.0,0.0,0.0,10735436.0
2018-10-19,0.0,10320673.0,0.0,0.0,0.0,0.0,0.0,10320673.0
2018-10-20,0.0,10473323.0,0.0,0.0,0.0,0.0,0.0,10473323.0
2018-10-21,0.0,10572140.0,0.0,0.0,0.0,0.0,0.0,10572140.0
2018-10-22,0.0,10783993.0,0.0,0.0,0.0,0.0,0.0,10783993.0
2018-10-23,0.0,11098191.0,0.0,0.0,0.0,0.0,0.0,11098191.0
2018-10-24,0.0,11098966.0,0.0,0.0,0.0,0.0,0.0,11098966.0
2018-10-25,0.0,11479993.0,0.0,0.0,0.0,0.0,0.0,11479993.0
2018-10-26,0.0,11770299.0,0.0,0.0,0.0,0.0,0.0,11770299.0
2018-10-27,0.0,11482830.0,0.0,0.0,0.0,0.0,0.0,11482830.0
2018-10-28,0.0,11641576.0,0.0,0.0,0.0,0.0,0.0,11641576.0
2018-10-29,0.0,11783148.0,0.0,0.0,0.0,0.0,0.0,11783148.0
2018-10-30,0.0,11399446.0,0.0,0.0,0.0,0.0,0.0,11399446.0
2018-10-31,0.0,11972378.0,0.0,0.0,0.0,0.0,0.0,11972378.0
2018-11-01,0.0,12258139.0,0.0,0.0,0.0,0.0,0.0,12258139.0
2018-11-02,0.0,12093289.0,0.0,0.0,0.0,0.0,0.0,12093289.0
2018-11-03,0.0,8333916.0,0.0,0.0,0.0,0.0,0.0,8333916.0
2018-11-04,0.0,13912539.0,0.0,0.0,0.0,0.0,0.0,13912539.0
2018-11-05,0.0,12023798.0,0.0,0.0,0.0,0.0,0.0,12023798.0
2018-11-06,0.0,11974715.0,0.0,0.0,0.0,0.0,0.0,11974715.0
2018-11-07,0.0,12174836.0,0.0,0.0,0.0,0.0,0.0,12174836.0
2018-11-08,0.0,12190623.0,0.0,0.0,0.0,0.0,0.0,12190623.0
2018-11-09,0.0,11629931.0,0.0,0.0,0.0,0.0,0.0,11629931.0
2018-11-10,0.0,11689873.0,0.0,0.0,0.0,0.0,0.0,11689873.0
2018-11-11,0.0,11888932.0,0.0,0.0,0.0,0.0,0.0,11888932.0
2018-11-12,0.0,11471166.0,0.0,0.0,0.0,0.0,0.0,11471166.0
2018-11-13,0.0,11423863.0,0.0,0.0,0.0,0.0,0.0,11423863.0
2018-11-14,0.0,11167593.0,0.0,0.0,0.0,0.0,0.0,11167593.0
2018-11-15,0.0,9268465.0,0.0,0.0,0.0,0.0,0.0,9268465.0
2018-11-16,0.0,9073657.0,0.0,0.0,0.0,0.0,0.0,9073657.0
2018-11-17,0.0,9035284.0,0.0,0.0,0.0,0.0,0.0,9035284.0
2018-11-18,0.0,8899527.0,0.0,0.0,0.0,0.0,0.0,8899527.0
2018-11-19,0.0,9015101.0,0.0,0.0,0.0,0.0,0.0,9015101.0
2018-11-20,0.0,7370220.0,0.0,0.0,0.0,0.0,0.0,7370220.0
2018-11-21,0.0,6527874.0,0.0,0.0,0.0,0.0,0.0,6527874.0
2018-11-22,0.0,6718289.0,0.0,0.0,0.0,0.0,0.0,6718289.0
2018-11-23,0.0,6486887.0,0.0,0.0,0.0,0.0,0.0,6486887.0
2018-11-24,0.0,6335201.0,0.0,0.0,0.0,0.0,0.0,6335201.0
